ID	Title	Date	Language	Genre	averageRating	numVotes
1852926	Gleaming the Cube	1989-01-13	"{""/m/02h40lc"": ""English Language""}"	"{""/m/028v3"": ""Detective fiction"", ""/m/0219x_"": ""Indie"", ""/m/0vjs6"": ""Detective"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02b5_l"": ""Teen""}"	6.3	7037
1853148	Torque	2004-01-16	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01z02hx"": ""Sports""}"	4.1	26865
1853570	Mesa of Lost Women	1953-06-17	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0h9qh"": ""Monster"", ""/m/0qdzd"": ""B-movie""}"	2.7	1362
1853602	Troll	1986-01-17	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03npn"": ""Horror"", ""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure"", ""/m/02n4kr"": ""Mystery""}"	4.5	9117
1853699	Voodoo Woman	1957-03-01	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}"	4.1	430
1853921	The Beverly Hillbillies	1993-10-15	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03p5xs"": ""Comedy of manners"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}"	5	17172
1853942	Black Belt Jones	1974-01-28	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/018td"": ""Blaxploitation"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}"	6.4	2013
1854000	The Bourne Ultimatum	2007-07-25	"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}"	8	599299
1854612	Casper: A Spirited Beginning	1997-09-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy""}"	4.6	3549
1855828	Australian Rules	2002	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama""}"	6.7	760
1856154	Under Suspicion	2000-09-24	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/03j0dp"": ""Neo-noir""}"	6.5	22309
1856185	Jeffrey	1995	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hn10"": ""LGBT"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/0219x_"": ""Indie"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/02l7c8"": ""Romance Film""}"	6.8	5663
1858745	The New Janitor	1914-09-14	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06ppq"": ""Silent film"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}"	6.2	892
1859592	Pola X	1999	"{""/m/064_8sq"": ""French Language""}"	"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	5.8	4389
1860972	Impact	1949-03-20	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02xh1"": ""Film noir""}"	5.6	3140
1862086	Paheli	2005-06-24	"{""/m/03k50"": ""Hindi Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/0fdjb"": ""Supernatural"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n2_"": ""Fantasy Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	6.5	12353
1862139	Mullet	2001-06-28	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n0k"": ""Domestic Comedy""}"	5.9	453
1863122	Tanner on Tanner	2004-10-05	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01z4y"": ""Comedy""}"	6.2	282
1863169	Secondhand Lions	2003-09-19	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03k9fj"": ""Adventure"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0hj3mxx"": ""Childhood Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}"	7.5	51772
1863523	The Enforcer	1951-01-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/02xh1"": ""Film noir""}"	6.8	40910
1864142	The Beyond	1981-04-29	"{""/m/02bjrlw"": ""Italian Language""}"	"{""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/02vn3k"": ""Splatter film"", ""/m/0fdjb"": ""Supernatural""}"	4.8	5418
1865502	Wrongfully Accused	1998	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0gf28"": ""Parody"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/01hwc6"": ""Absurdism""}"	3.8	259
1865556	Zenon: Z3	2004-06-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy""}"	5.5	2405
1866289	Dr. Terror's House of Horrors	1965-02-23	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0qdzd"": ""B-movie"", ""/m/03npn"": ""Horror"", ""/m/0hj3n7f"": ""Horror Comedy"", ""/m/06vxwl5"": ""Natural horror films""}"	6.7	5146
1869084	The Miracle Maker	2000	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06qln"": ""Stop motion"", ""/m/04xvh5"": ""Costume drama""}"	6.9	1394
1870332	The Big Broadcast of 1938	1938-02-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0220p9g"": ""Musical comedy""}"	6.3	861
1870643	Alexander the Great	1956-03-28	"{""/m/02h40lc"": ""English Language""}"	"{""/m/017fp"": ""Biography"", ""/m/04xvh5"": ""Costume drama"", ""/m/06l3bl"": ""Epic"", ""/m/01lmb_"": ""Sword and Sandal"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/03bxz7"": ""Biographical film""}"	7	36
1871096	Bad Boys	1983-03-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01jfsb"": ""Thriller""}"	3.8	5
1871167	Welcome to Mooseport	2004-02-20	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0cshrf"": ""Political cinema"", ""/m/02l7c8"": ""Romance Film"", ""/m/09n5t_"": ""Americana"", ""/m/01z4y"": ""Comedy""}"	5.2	12091
1871602	The Lords of Flatbush	1974-05-01	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age""}"	5.7	3549
1872336	A Stranger Among Us	1992-07-17	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0219x_"": ""Indie"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	5.6	3443
1873017	Boxcar Bertha	1972-06-14	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/04228s"": ""Road movie"", ""/m/01f9r0"": ""Docudrama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}"	6	8366
1873637	Carve Her Name with Pride	1958-02-18	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/082gq"": ""War film"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/0bkbm"": ""Spy""}"	7.2	1540
1875065	Daffy Duck's Quackbusters	1988-09-24	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hcr"": ""Animation""}"	7.2	2104
1876167	The Clairvoyant	1935-07-15	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}"	5.6	466
1876331	The Ninth Day	2005-05-27	"{""/m/04306rv"": ""German Language""}"	"{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}"	7.6	7
1878054	Pusher II	2004-12-25	"{""/m/06x8y"": ""Serbo-Croatian"", ""/m/0295r"": ""Danish Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}"	7.4	18321
1879413	Troop Beverly Hills	1989-03-24	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hqxf"": ""Family Film"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01z4y"": ""Comedy""}"	5.8	9337
1880660	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe	2005-12-07	"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}"	"{""/m/04p5fxn"": ""Christian film"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hqxf"": ""Family Film""}"	7.1	369
1880706	Payback	1999-02-05	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0jdm8"": ""Remake"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action""}"	6.3	202
1881878	Nick of Time	1995	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}"	8.4	2723
1881893	Monster-in-Law	2005-05-05	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}"	5.6	55786
1882179	The Chronicles of Narnia: Prince Caspian	2008-05-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04p5fxn"": ""Christian film"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film""}"	6.8	256
1882500	The Flamingo Kid	1984-12-21	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}"	4.6	30
1882947	Crazy/Beautiful	2001-06-28	"{""/m/02h40lc"": ""English Language""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02b5_l"": ""Teen""}"	6.5	23656
1882956	Moonlight Mile	2002-09-24	"{""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01j1n2"": ""Coming of age"", ""/m/02h8pkk"": ""Family Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/05bh16v"": ""Courtroom Drama""}"	6.6	13412
1884173	Pulp	1972-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0gf28"": ""Parody"", ""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/0c3351"": ""Suspense""}"	6.9	182
1884508	Rascal	1969-06-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3mtj"": ""Animal Picture"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}"	3.2	47
1887575	The Klansman	1974-10-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/01lrrt"": ""Melodrama"", ""/m/06lbpz"": ""Social problem film"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}"	5.2	1303
1888433	The Americanization of Emily	1964-10-27	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film""}"	7.3	4690
1888983	The Jetsons Meet the Flintstones	1987-11-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/07s2s"": ""Time travel"", ""/m/02l7c8"": ""Romance Film""}"	6.6	2201
1891570	Black Angel	1946-08-02	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02xh1"": ""Film noir""}"	7	2669
1891886	V for Vendetta	2006-02-13	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0hn10"": ""LGBT"", ""/m/06n90"": ""Science Fiction"", ""/m/0279xh5"": ""Future noir"", ""/m/04pbhw"": ""Superhero movie"", ""/m/060__y"": ""Film adaptation"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02qfv5d"": ""Political thriller"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia""}"	8.2	1015716
1892349	Atomic Train	1999-09-21	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01drsx"": ""Disaster"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01jfsb"": ""Thriller"", ""/m/015w9s"": ""Television movie""}"	4.7	2145
1893079	Battle Circus	1953-03-06	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}"	6	1397
1896242	Naina	2005-05-20	"{""/m/03k50"": ""Hindi Language""}"	"{""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03q4nz"": ""World cinema""}"	4.3	753
1897341	The Pianist	2002-05-24	"{""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/03g3w"": ""History"", ""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}"	6.9	7
1897463	Wah-Wah	2006-06-02	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0219x_"": ""Indie"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age""}"	6.8	2938
1897496	Provoked	2006	"{""/m/0688f"": ""Punjabi language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama""}"	2.8	267
1898116	Radio	2003-10-24	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01z02hx"": ""Sports"", ""/m/04xvlr"": ""Period piece"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama""}"	6.9	37817
1899307	The Innocents	1961-12-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}"	6.3	5067
1902589	The Star Maker	1995	"{""/m/02bjrlw"": ""Italian Language""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}"	6.4	7
1904012	Broken Flowers	2005-08-05	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/04228s"": ""Road movie""}"	7.2	97302
1904367	Das schreckliche Mädchen	1990-02-15	"{""/m/04306rv"": ""German Language""}"	"{""/m/0cshrf"": ""Political cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/03mqtr"": ""Political drama""}"	7.3	2371
1906889	Threesome	1994-04-08	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hn10"": ""LGBT"", ""/m/06cvj"": ""Romantic comedy"", ""/m/02js9"": ""Erotica"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}"	7.6	1276
1906931	The Monolith Monsters	1957-12	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}"	6.4	2827
1907778	H2O	2004	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama""}"	6.3	255
1908238	The Da Vinci Code	2006-05-17	"{""/m/064_8sq"": ""French Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller""}"	6.2	216
1908729	Runaway Bride	1999-07-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/04228s"": ""Road movie"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}"	5.6	91532
1909633	Warning Shot	1967-01-18	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02n4kr"": ""Mystery""}"	4.9	1005
1913775	Rock-A-Doodle	1992-04-03	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hj3mtv"": ""Animated Musical"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film""}"	6.1	8359
1913883	Project Viper	2002-05-15	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror"", ""/m/0cq22z7"": ""Sci-Fi Horror""}"	3.7	558
1915220	Land and Freedom	1995	"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/082gq"": ""War film""}"	7.6	10219
1915264	Mirror, Mirror	1990	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/0fdjb"": ""Supernatural""}"	8.8	26
1917459	Nutty Professor II: The Klumps	2000-07-28	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/06n90"": ""Science Fiction"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}"	4.4	47817
1922686	Kabhi Alvida Naa Kehna	2006-08-11	"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/03q4nz"": ""World cinema"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/0hqxf"": ""Family Film"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}"	6.1	17986
1922815	Cheaper by the Dozen 2	2005-12-21	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hqxf"": ""Family Film"", ""/m/0hj3n0k"": ""Domestic Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}"	5.5	53999
1923049	Epidemic	1987-09-11	"{""/m/0295r"": ""Danish Language""}"	"{""/m/073_6"": ""Surrealism"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}"	2.6	195
1925048	Everything Is Illuminated	2005-09-16	"{""/m/0cjk9"": ""Ukrainian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}"	"{""/m/03k9fj"": ""Adventure"", ""/m/04228s"": ""Road movie"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation""}"	7.4	56399
1925273	The Fantastic Four	1994	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04pbhw"": ""Superhero movie""}"	6.1	771
1927548	Two-Lane Blacktop	1971-07-07	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0219x_"": ""Indie"", ""/m/04228s"": ""Road movie"", ""/m/02m4t"": ""Existentialism"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/0ltv"": ""Auto racing""}"	7.2	11088
1927824	Puddle Cruiser	1996	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}"	5.5	2475
1931336	The Last Time I Committed Suicide	1997-06-05	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04xvlr"": ""Period piece"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/0hj3mws"": ""Biopic [feature]""}"	5.6	2031
1931788	Hannie Caulder	1971-11-08	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/05p553"": ""Comedy film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04cb4x"": ""Revisionist Western"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama""}"	6.4	2788
1933551	Gettin' Square	2004	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/016vh2"": ""Caper story"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/02kdv5l"": ""Action""}"	6.7	2876
1934018	Grumpy Old Men	1993-12-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/0556j8"": ""Buddy film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/09q17"": ""Slapstick""}"	7	42316
1934035	Grumpier Old Men	1995-12-22	"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy""}"	6.7	23849
